Building,Date,ExpId,SSID,Addr,RSSI
rdc,25_05_2021,3,telephone,3890a5600b42,-78
rdc,25_05_2021,3,eduroam,3890a5505381,-91
rdc,25_05_2021,3,uha,3890a5505380,-92
rdc,25_05_2021,3,telephone,3890a5505382,-92
rdc,25_05_2021,3,eduroam,3890a5503e61,-94
rdc,25_05_2021,3,uha,3890a5503e60,-96
rdc,25_05_2021,3,eduroam,3890a54ca361,-70
rdc,25_05_2021,3,uha,3890a54ca360,-71
rdc,25_05_2021,3,telephone,3890a54ca362,-71
rdc,25_05_2021,3,uha,3890a5600b40,-77
rdc,25_05_2021,3,P.H. EST PARMI NOUS,6ec7ece83154,-78
rdc,25_05_2021,3,eduroam,3890a5600b41,-79
rdc,25_05_2021,3,telephone,3890a5600b42,-79
rdc,25_05_2021,3,eduroam,3890a5505381,-88
rdc,25_05_2021,3,telephone,3890a5505382,-89
rdc,25_05_2021,3,uha,3890a5505380,-90
rdc,25_05_2021,3,uha,3890a54ca360,-70
rdc,25_05_2021,3,eduroam,3890a54ca361,-70
rdc,25_05_2021,3,telephone,3890a54ca362,-70
rdc,25_05_2021,3,P.H. EST PARMI NOUS,6ec7ece83154,-77
rdc,25_05_2021,3,eduroam,3890a5600b41,-77
rdc,25_05_2021,3,telephone,3890a5600b42,-77
rdc,25_05_2021,3,uha,3890a5600b40,-78
rdc,25_05_2021,3,uha,3890a5505380,-89
rdc,25_05_2021,3,telephone,3890a5505382,-89
rdc,25_05_2021,3,eduroam,3890a5505381,-90
rdc,25_05_2021,3,uha,3890a54ca360,-70
rdc,25_05_2021,3,eduroam,3890a54ca361,-70
rdc,25_05_2021,3,telephone,3890a54ca362,-70
rdc,25_05_2021,3,P.H. EST PARMI NOUS,6ec7ece83154,-78
rdc,25_05_2021,3,uha,3890a5600b40,-78
rdc,25_05_2021,3,eduroam,3890a5600b41,-78
rdc,25_05_2021,3,telephone,3890a5600b42,-78
rdc,25_05_2021,3,uha,3890a54ca360,-66
rdc,25_05_2021,3,eduroam,3890a54ca361,-66
rdc,25_05_2021,3,telephone,3890a54ca362,-67
rdc,25_05_2021,3,uha,3890a54ca360,-65
rdc,25_05_2021,3,eduroam,3890a54ca361,-65
rdc,25_05_2021,3,telephone,3890a54ca362,-65
rdc,25_05_2021,3.1,uha,3890a54ca360,-60
rdc,25_05_2021,3.1,eduroam,3890a54ca361,-60
rdc,25_05_2021,3.1,telephone,3890a54ca362,-61
rdc,25_05_2021,3.1,P.H. EST PARMI NOUS,6ec7ece83154,-82
rdc,25_05_2021,3.1,uha,3890a5505380,-82
rdc,25_05_2021,3.1,telephone,3890a5505382,-82
rdc,25_05_2021,3.1,eduroam,3890a5505381,-83
rdc,25_05_2021,3.1,uha,3890a5600b40,-86
rdc,25_05_2021,3.1,telephone,3890a5600b42,-86
rdc,25_05_2021,3.1,eduroam,3890a5600b41,-87
rdc,25_05_2021,3.1,uha,3890a54ca360,-61
rdc,25_05_2021,3.1,eduroam,3890a54ca361,-61
rdc,25_05_2021,3.1,telephone,3890a54ca362,-61
rdc,25_05_2021,3.1,eduroam,3890a5505381,-82
rdc,25_05_2021,3.1,telephone,3890a5505382,-83
rdc,25_05_2021,3.1,uha,3890a5505380,-84
rdc,25_05_2021,3.1,telephone,3890a5600b42,-87
rdc,25_05_2021,3.1,uha,3890a5600b40,-88
rdc,25_05_2021,3.1,eduroam,3890a5600b41,-88
rdc,25_05_2021,3.1,uha,3890a54ca360,-60
rdc,25_05_2021,3.1,eduroam,3890a54ca361,-60
rdc,25_05_2021,3.1,telephone,3890a54ca362,-60
rdc,25_05_2021,3.1,uha,3890a5505380,-82
rdc,25_05_2021,3.1,eduroam,3890a5505381,-82
rdc,25_05_2021,3.1,telephone,3890a5505382,-82
rdc,25_05_2021,3.1,uha,3890a5600b40,-87
rdc,25_05_2021,3.1,eduroam,3890a5600b41,-87
rdc,25_05_2021,3.1,telephone,3890a5600b42,-88
rdc,25_05_2021,3.1,P.H. EST PARMI NOUS,6ec7ece83154,-89
rdc,25_05_2021,3.1,uha,3890a54ca360,-60
rdc,25_05_2021,3.1,eduroam,3890a54ca361,-60
rdc,25_05_2021,3.1,telephone,3890a54ca362,-60
rdc,25_05_2021,3.1,eduroam,3890a5505381,-81
rdc,25_05_2021,3.1,uha,3890a5505380,-83
rdc,25_05_2021,3.1,telephone,3890a5505382,-84
rdc,25_05_2021,3.1,P.H. EST PARMI NOUS,6ec7ece83154,-85
rdc,25_05_2021,3.1,uha,3890a5600b40,-87
rdc,25_05_2021,3.1,telephone,3890a5600b42,-88
rdc,25_05_2021,3.1,eduroam,3890a5600b41,-88
rdc,25_05_2021,3.1,uha,3890a54ca360,-62
rdc,25_05_2021,3.1,eduroam,3890a54ca361,-62
rdc,25_05_2021,3.1,telephone,3890a54ca362,-62
rdc,25_05_2021,3.1,eduroam,3890a5505381,-83
rdc,25_05_2021,3.1,P.H. EST PARMI NOUS,6ec7ece83154,-85
rdc,25_05_2021,3.1,telephone,3890a5505382,-85
rdc,25_05_2021,3.1,uha,3890a5600b40,-89
rdc,25_05_2021,3.1,eduroam,3890a5600b41,-89
rdc,25_05_2021,3.1,telephone,3890a5600b42,-89
rdc,25_05_2021,3.1,uha,3890a54ca360,-60
rdc,25_05_2021,3.1,eduroam,3890a54ca361,-60
rdc,25_05_2021,3.1,telephone,3890a54ca362,-60
rdc,25_05_2021,3.1,P.H. EST PARMI NOUS,6ec7ece83154,-81
rdc,25_05_2021,3.1,uha,3890a5505380,-82
rdc,25_05_2021,3.1,telephone,3890a5505382,-82
rdc,25_05_2021,3.1,eduroam,3890a5505381,-83
rdc,25_05_2021,3.1,eduroam,3890a5600b41,-88
rdc,25_05_2021,3.1,telephone,3890a5600b42,-89
rdc,25_05_2021,3.1,uha,3890a5600b40,-90
rdc,25_05_2021,3.1,uha,3890a54ca360,-61
rdc,25_05_2021,3.1,eduroam,3890a54ca361,-61
rdc,25_05_2021,3.1,telephone,3890a54ca362,-61
rdc,25_05_2021,3.1,P.H. EST PARMI NOUS,6ec7ece83154,-77
rdc,25_05_2021,3.1,uha,3890a5505380,-81
rdc,25_05_2021,3.1,eduroam,3890a5505381,-82
rdc,25_05_2021,3.1,telephone,3890a5505382,-83
rdc,25_05_2021,3.1,uha,3890a5600b40,-89
rdc,25_05_2021,3.1,eduroam,3890a5600b41,-89
rdc,25_05_2021,3.1,telephone,3890a5600b42,-89
rdc,25_05_2021,3.1,uha,3890a54ca360,-59
rdc,25_05_2021,3.1,eduroam,3890a54ca361,-59
rdc,25_05_2021,3.1,telephone,3890a54ca362,-59
rdc,25_05_2021,3.1,uha,3890a5505380,-82
rdc,25_05_2021,3.1,eduroam,3890a5505381,-82
rdc,25_05_2021,3.1,telephone,3890a5505382,-83
rdc,25_05_2021,3.1,uha,3890a5600b40,-86
rdc,25_05_2021,3.1,eduroam,3890a5600b41,-86
rdc,25_05_2021,3.1,telephone,3890a5600b42,-86
rdc,25_05_2021,3.1,uha,3890a54ca360,-58
rdc,25_05_2021,3.1,eduroam,3890a54ca361,-58
rdc,25_05_2021,3.1,telephone,3890a54ca362,-58
rdc,25_05_2021,3.1,P.H. EST PARMI NOUS,6ec7ece83154,-78
rdc,25_05_2021,3.1,uha,3890a5505380,-81
rdc,25_05_2021,3.1,telephone,3890a5505382,-81
rdc,25_05_2021,3.1,eduroam,3890a5600b41,-81
rdc,25_05_2021,3.1,telephone,3890a5600b42,-81
rdc,25_05_2021,3.1,uha,3890a5600b40,-82
rdc,25_05_2021,3.1,eduroam,3890a5505381,-85
rdc,25_05_2021,3.1,uha,3890a5503e60,-94
rdc,25_05_2021,3.1,eduroam,3890a5503e61,-95
rdc,25_05_2021,3.1,telephone,3890a5503e62,-95
rdc,25_05_2021,3.1,telephone,3890a54ca362,-58
rdc,25_05_2021,3.1,eduroam,3890a54ca361,-59
rdc,25_05_2021,3.1,uha,3890a54ca360,-59
rdc,25_05_2021,3.1,P.H. EST PARMI NOUS,6ec7ece83154,-81
rdc,25_05_2021,3.1,eduroam,3890a5505381,-82
rdc,25_05_2021,3.1,telephone,3890a5505382,-82
rdc,25_05_2021,3.1,uha,3890a5505380,-83
rdc,25_05_2021,3.1,telephone,3890a5600b42,-85
rdc,25_05_2021,3.1,eduroam,3890a5600b41,-85
rdc,25_05_2021,3.1,uha,3890a5600b40,-86
rdc,25_05_2021,4,telephone,3890a54ca362,-57
rdc,25_05_2021,4,uha,3890a54ca360,-58
rdc,25_05_2021,4,eduroam,3890a54ca361,-58
rdc,25_05_2021,4,uha,3890a5600b40,-78
rdc,25_05_2021,4,telephone,3890a5600b42,-78
rdc,25_05_2021,4,eduroam,3890a5600b41,-79
rdc,25_05_2021,4,eduroam,3890a5503e61,-92
rdc,25_05_2021,4,uha,3890a5503e60,-94
rdc,25_05_2021,4,uha,3890a5573840,-95
rdc,25_05_2021,4,telephone,3890a5503e62,-96
rdc,25_05_2021,4,telephone,3890a54ca362,-58
rdc,25_05_2021,4,uha,3890a54ca360,-59
rdc,25_05_2021,4,eduroam,3890a54ca361,-59
rdc,25_05_2021,4,uha,3890a5600b40,-77
rdc,25_05_2021,4,eduroam,3890a5600b41,-78
rdc,25_05_2021,4,telephone,3890a5600b42,-78
rdc,25_05_2021,4,telephone,3890a5573842,-93
rdc,25_05_2021,4,uha,3890a5503e60,-94
rdc,25_05_2021,4,eduroam,3890a5503e61,-94
rdc,25_05_2021,4,telephone,3890a5503e62,-94
rdc,25_05_2021,4,telephone,3890a5505382,-94
rdc,25_05_2021,4,eduroam,3890a54ca361,-58
rdc,25_05_2021,4,telephone,3890a54ca362,-58
rdc,25_05_2021,4,uha,3890a54ca360,-59
rdc,25_05_2021,4,uha,3890a5600b40,-74
rdc,25_05_2021,4,eduroam,3890a5600b41,-79
rdc,25_05_2021,4,telephone,3890a5600b42,-80
rdc,25_05_2021,4,eduroam,3890a54ca361,-58
rdc,25_05_2021,4,telephone,3890a54ca362,-58
rdc,25_05_2021,4,uha,3890a54ca360,-59
rdc,25_05_2021,4,uha,3890a5600b40,-75
rdc,25_05_2021,4,eduroam,3890a5600b41,-78
rdc,25_05_2021,4,telephone,3890a5600b42,-79
rdc,25_05_2021,4,uha,3890a54ca360,-57
rdc,25_05_2021,4,eduroam,3890a54ca361,-57
rdc,25_05_2021,4,telephone,3890a54ca362,-57
rdc,25_05_2021,4,uha,3890a5600b40,-79
rdc,25_05_2021,4,eduroam,3890a5600b41,-79
rdc,25_05_2021,4,telephone,3890a5600b42,-79
rdc,25_05_2021,4,uha,3890a5503e60,-95
rdc,25_05_2021,4,eduroam,3890a5503e61,-95
rdc,25_05_2021,4,telephone,3890a5503e62,-95
rdc,25_05_2021,4,eduroam,3890a54ca361,-56
rdc,25_05_2021,4,uha,3890a54ca360,-57
rdc,25_05_2021,4,telephone,3890a54ca362,-57
rdc,25_05_2021,4,telephone,3890a5600b42,-78
rdc,25_05_2021,4,eduroam,3890a5600b41,-79
rdc,25_05_2021,4,uha,3890a5600b40,-79
rdc,25_05_2021,4,uha,3890a5503e60,-91
rdc,25_05_2021,4,eduroam,3890a5503e61,-91
rdc,25_05_2021,4,telephone,3890a5503e62,-93
rdc,25_05_2021,4,uha,3890a54ca360,-57
rdc,25_05_2021,4,eduroam,3890a54ca361,-57
rdc,25_05_2021,4,telephone,3890a54ca362,-57
rdc,25_05_2021,4,telephone,3890a5600b42,-78
rdc,25_05_2021,4,uha,3890a5600b40,-79
rdc,25_05_2021,4,eduroam,3890a5600b41,-79
rdc,25_05_2021,4,telephone,3890a5505382,-91
rdc,25_05_2021,4,eduroam,3890a5505381,-92
rdc,25_05_2021,4,eduroam,3890a5503e61,-93
rdc,25_05_2021,4,uha,3890a5503e60,-94
rdc,25_05_2021,4,telephone,3890a5503e62,-94
rdc,25_05_2021,4,uha,3890a54ca360,-57
rdc,25_05_2021,4,eduroam,3890a54ca361,-57
rdc,25_05_2021,4,telephone,3890a54ca362,-57
rdc,25_05_2021,4,telephone,3890a5600b42,-78
rdc,25_05_2021,4,eduroam,3890a5600b41,-79
rdc,25_05_2021,4,uha,3890a5600b40,-79
rdc,25_05_2021,4,P.H. EST PARMI NOUS,6ec7ece83154,-88
rdc,25_05_2021,4,uha,3890a5503e60,-92
rdc,25_05_2021,4,eduroam,3890a5503e61,-92
rdc,25_05_2021,4,telephone,3890a5503e62,-92
rdc,25_05_2021,4,telephone,3890a54ca362,-56
rdc,25_05_2021,4,uha,3890a54ca360,-57
rdc,25_05_2021,4,eduroam,3890a54ca361,-57
rdc,25_05_2021,4,uha,3890a5600b40,-79
rdc,25_05_2021,4,eduroam,3890a5600b41,-79
rdc,25_05_2021,4,telephone,3890a5600b42,-79
rdc,25_05_2021,4,eduroam,3890a5503e61,-94
rdc,25_05_2021,4,telephone,3890a5503e62,-95
rdc,25_05_2021,4,uha,3890a5503e60,-98
rdc,25_05_2021,4,uha,3890a54ca360,-57
rdc,25_05_2021,4,eduroam,3890a54ca361,-57
rdc,25_05_2021,4,telephone,3890a54ca362,-57
rdc,25_05_2021,4,uha,3890a5600b40,-79
rdc,25_05_2021,4,eduroam,3890a5600b41,-79
rdc,25_05_2021,4,telephone,3890a5600b42,-79
rdc,25_05_2021,4,P.H. EST PARMI NOUS,6ec7ece83154,-85
rdc,25_05_2021,4,telephone,3890a5503e62,-94
rdc,25_05_2021,4,eduroam,3890a5503e61,-95
rdc,25_05_2021,4,uha,3890a5503e60,-96
rdc,25_05_2021,4,uha,3890a5505380,-96
rdc,25_05_2021,4,telephone,3890a54ca362,-60
rdc,25_05_2021,4,uha,3890a54ca360,-60
rdc,25_05_2021,4,eduroam,3890a54ca361,-60
rdc,25_05_2021,4,uha,3890a5600b40,-78
rdc,25_05_2021,4,telephone,3890a5600b42,-78
rdc,25_05_2021,4,eduroam,3890a5600b41,-78
rdc,25_05_2021,4,eduroam,3890a5503e61,-90
rdc,25_05_2021,4,uha,3890a5503e60,-91
rdc,25_05_2021,4,telephone,3890a5503e62,-93
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-56
rdc,25_05_2021,4.1,telephone,3890a54ca362,-56
rdc,25_05_2021,4.1,uha,3890a54ca360,-57
rdc,25_05_2021,4.1,telephone,3890a54ca362,-56
rdc,25_05_2021,4.1,uha,3890a54ca360,-57
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-57
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-56
rdc,25_05_2021,4.1,telephone,3890a54ca362,-56
rdc,25_05_2021,4.1,uha,3890a54ca360,-57
rdc,25_05_2021,4.1,uha,3890a54ca360,-57
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-57
rdc,25_05_2021,4.1,telephone,3890a54ca362,-57
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-57
rdc,25_05_2021,4.1,uha,3890a54ca360,-58
rdc,25_05_2021,4.1,telephone,3890a54ca362,-58
rdc,25_05_2021,4.1,uha,3890a54ca360,-58
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-58
rdc,25_05_2021,4.1,telephone,3890a54ca362,-59
rdc,25_05_2021,4.1,uha,3890a54ca360,-56
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-56
rdc,25_05_2021,4.1,telephone,3890a54ca362,-56
rdc,25_05_2021,4.1,uha,3890a54ca360,-55
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-55
rdc,25_05_2021,4.1,telephone,3890a54ca362,-55
rdc,25_05_2021,4.1,telephone,3890a54ca362,-57
rdc,25_05_2021,4.1,uha,3890a54ca360,-58
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-58
rdc,25_05_2021,4.1,uha,3890a54ca360,-56
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-56
rdc,25_05_2021,4.1,telephone,3890a54ca362,-57
rdc,25_05_2021,4.1,uha,3890a54ca360,-54
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-55
rdc,25_05_2021,4.1,telephone,3890a54ca362,-55
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-55
rdc,25_05_2021,4.1,uha,3890a54ca360,-56
rdc,25_05_2021,4.1,telephone,3890a54ca362,-56
rdc,25_05_2021,4.1,telephone,3890a54ca362,-52
rdc,25_05_2021,4.1,uha,3890a54ca360,-53
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-53
rdc,25_05_2021,4.1,uha,3890a54ca360,-54
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-54
rdc,25_05_2021,4.1,telephone,3890a54ca362,-55
rdc,25_05_2021,4.1,uha,3890a54ca360,-55
rdc,25_05_2021,4.1,telephone,3890a54ca362,-55
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-55
rdc,25_05_2021,4.1,uha,3890a54ca360,-54
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-54
rdc,25_05_2021,4.1,telephone,3890a54ca362,-54
rdc,25_05_2021,4.1,telephone,3890a54ca362,-54
rdc,25_05_2021,4.1,uha,3890a54ca360,-55
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-55
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-54
rdc,25_05_2021,4.1,uha,3890a54ca360,-55
rdc,25_05_2021,4.1,telephone,3890a54ca362,-55
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-54
rdc,25_05_2021,4.1,telephone,3890a54ca362,-54
rdc,25_05_2021,4.1,uha,3890a54ca360,-55
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-54
rdc,25_05_2021,4.1,uha,3890a54ca360,-55
rdc,25_05_2021,4.1,telephone,3890a54ca362,-55
rdc,25_05_2021,4.1,uha,3890a54ca360,-54
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-54
rdc,25_05_2021,4.1,telephone,3890a54ca362,-54
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-53
rdc,25_05_2021,4.1,telephone,3890a54ca362,-53
rdc,25_05_2021,4.1,uha,3890a54ca360,-54
rdc,25_05_2021,4.1,telephone,3890a54ca362,-53
rdc,25_05_2021,4.1,uha,3890a54ca360,-54
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-54
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-53
rdc,25_05_2021,4.1,telephone,3890a54ca362,-53
rdc,25_05_2021,4.1,uha,3890a54ca360,-54
rdc,25_05_2021,4.1,uha,3890a54ca360,-53
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-53
rdc,25_05_2021,4.1,telephone,3890a54ca362,-54
rdc,25_05_2021,4.1,telephone,3890a54ca362,-53
rdc,25_05_2021,4.1,uha,3890a54ca360,-54
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-54
rdc,25_05_2021,4.1,uha,3890a54ca360,-53
rdc,25_05_2021,4.1,telephone,3890a54ca362,-53
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-54
rdc,25_05_2021,4.1,uha,3890a54ca360,-54
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-54
rdc,25_05_2021,4.1,telephone,3890a54ca362,-54
rdc,25_05_2021,4.1,uha,3890a54ca360,-53
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-53
rdc,25_05_2021,4.1,telephone,3890a54ca362,-53
rdc,25_05_2021,4.1,uha,3890a54ca360,-53
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-53
rdc,25_05_2021,4.1,telephone,3890a54ca362,-53
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-53
rdc,25_05_2021,4.1,telephone,3890a54ca362,-53
rdc,25_05_2021,4.1,uha,3890a54ca360,-54
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-52
rdc,25_05_2021,4.1,uha,3890a54ca360,-53
rdc,25_05_2021,4.1,telephone,3890a54ca362,-53
rdc,25_05_2021,4.1,uha,3890a54ca360,-53
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-53
rdc,25_05_2021,4.1,telephone,3890a54ca362,-54
rdc,25_05_2021,4.1,uha,3890a54ca360,-53
rdc,25_05_2021,4.1,eduroam,3890a54ca361,-53
rdc,25_05_2021,4.1,telephone,3890a54ca362,-53
rdc,25_05_2021,5,uha,3890a54ca360,-55
rdc,25_05_2021,5,eduroam,3890a54ca361,-55
rdc,25_05_2021,5,telephone,3890a54ca362,-55
rdc,25_05_2021,5,uha,3890a5503e60,-83
rdc,25_05_2021,5,eduroam,3890a5505381,-83
rdc,25_05_2021,5,P.H. EST PARMI NOUS,6ec7ece83154,-83
rdc,25_05_2021,5,telephone,3890a5503e62,-83
rdc,25_05_2021,5,eduroam,3890a5503e61,-84
rdc,25_05_2021,5,uha,3890a5505380,-84
rdc,25_05_2021,5,telephone,3890a5505382,-84
rdc,25_05_2021,5,telephone,3890a5600b42,-86
rdc,25_05_2021,5,uha,3890a5600b40,-86
rdc,25_05_2021,5,eduroam,3890a5600b41,-86
rdc,25_05_2021,5,uha,3890a54ca360,-55
rdc,25_05_2021,5,eduroam,3890a54ca361,-55
rdc,25_05_2021,5,telephone,3890a54ca362,-55
rdc,25_05_2021,5,P.H. EST PARMI NOUS,6ec7ece83154,-80
rdc,25_05_2021,5,uha,3890a5503e60,-84
rdc,25_05_2021,5,eduroam,3890a5503e61,-84
rdc,25_05_2021,5,uha,3890a5600b40,-85
rdc,25_05_2021,5,eduroam,3890a5600b41,-85
rdc,25_05_2021,5,telephone,3890a5505382,-85
rdc,25_05_2021,5,telephone,3890a5503e62,-85
rdc,25_05_2021,5,eduroam,3890a5505381,-85
rdc,25_05_2021,5,uha,3890a5505380,-86
rdc,25_05_2021,5,telephone,3890a5600b42,-86
rdc,25_05_2021,5,uha,3890a54ca360,-54
rdc,25_05_2021,5,eduroam,3890a54ca361,-54
rdc,25_05_2021,5,telephone,3890a54ca362,-54
rdc,25_05_2021,5,uha,3890a5505380,-83
rdc,25_05_2021,5,eduroam,3890a5505381,-83
rdc,25_05_2021,5,telephone,3890a5505382,-83
rdc,25_05_2021,5,eduroam,3890a5503e61,-84
rdc,25_05_2021,5,telephone,3890a5503e62,-84
rdc,25_05_2021,5,uha,3890a5600b40,-84
rdc,25_05_2021,5,eduroam,3890a5600b41,-84
rdc,25_05_2021,5,telephone,3890a5600b42,-84
rdc,25_05_2021,5,uha,3890a5503e60,-85
rdc,25_05_2021,5,P.H. EST PARMI NOUS,6ec7ece83154,-86
rdc,25_05_2021,5,uha,3890a5298a00,-92
rdc,25_05_2021,5,uha,3890a549a1e0,-94
rdc,25_05_2021,5,eduroam,3890a549a1e1,-96
rdc,25_05_2021,5,telephone,3890a549a1e2,-96
rdc,25_05_2021,5,eduroam,3890a54ca361,-53
rdc,25_05_2021,5,telephone,3890a54ca362,-53
rdc,25_05_2021,5,uha,3890a54ca360,-55
rdc,25_05_2021,5,eduroam,3890a5503e61,-82
rdc,25_05_2021,5,eduroam,3890a5600b41,-83
rdc,25_05_2021,5,uha,3890a5505380,-84
rdc,25_05_2021,5,telephone,3890a5505382,-84
rdc,25_05_2021,5,uha,3890a5600b40,-84
rdc,25_05_2021,5,telephone,3890a5600b42,-84
rdc,25_05_2021,5,uha,3890a5503e60,-84
rdc,25_05_2021,5,eduroam,3890a5505381,-85
rdc,25_05_2021,5,P.H. EST PARMI NOUS,6ec7ece83154,-85
rdc,25_05_2021,5,uha,3890a549a1e0,-94
rdc,25_05_2021,5,telephone,3890a549a1e2,-95
rdc,25_05_2021,5,eduroam,3890a549a1e1,-95
rdc,25_05_2021,5,eduroam,3890a54ca361,-52
rdc,25_05_2021,5,uha,3890a54ca360,-52
rdc,25_05_2021,5,telephone,3890a54ca362,-52
rdc,25_05_2021,5,P.H. EST PARMI NOUS,6ec7ece83154,-84
rdc,25_05_2021,5,eduroam,3890a5503e61,-84
rdc,25_05_2021,5,telephone,3890a5503e62,-84
rdc,25_05_2021,5,eduroam,3890a5600b41,-84
rdc,25_05_2021,5,uha,3890a5505380,-85
rdc,25_05_2021,5,uha,3890a5503e60,-85
rdc,25_05_2021,5,telephone,3890a5600b42,-85
rdc,25_05_2021,5,uha,3890a5600b40,-85
rdc,25_05_2021,5,eduroam,3890a5505381,-86
rdc,25_05_2021,5,telephone,3890a5505382,-86
rdc,25_05_2021,5,uha,3890a5573840,-93
rdc,25_05_2021,5,uha,3890a549a1e0,-94
rdc,25_05_2021,5,telephone,3890a549a1e2,-98
rdc,25_05_2021,5,uha,3890a54ca360,-57
rdc,25_05_2021,5,eduroam,3890a54ca361,-57
rdc,25_05_2021,5,telephone,3890a54ca362,-57
rdc,25_05_2021,5,uha,3890a5503e60,-81
rdc,25_05_2021,5,eduroam,3890a5503e61,-82
rdc,25_05_2021,5,telephone,3890a5503e62,-82
rdc,25_05_2021,5,telephone,3890a5505382,-84
rdc,25_05_2021,5,uha,3890a5600b40,-85
rdc,25_05_2021,5,eduroam,3890a5600b41,-85
rdc,25_05_2021,5,telephone,3890a5600b42,-85
rdc,25_05_2021,5,P.H. EST PARMI NOUS,6ec7ece83154,-85
rdc,25_05_2021,5,uha,3890a5505380,-88
rdc,25_05_2021,5,eduroam,3890a5573841,-89
rdc,25_05_2021,5,eduroam,3890a5505381,-90
rdc,25_05_2021,5,uha,3890a5573840,-91
rdc,25_05_2021,5,telephone,3890a5573842,-92
rdc,25_05_2021,5,eduroam,3890a5298a01,-94
rdc,25_05_2021,5,eduroam,3890a549a1e1,-94
rdc,25_05_2021,5,telephone,3890a549a1e2,-94
rdc,25_05_2021,5,uha,3890a549a1e0,-96
rdc,25_05_2021,5,uha,3890a54ca360,-55
rdc,25_05_2021,5,eduroam,3890a54ca361,-55
rdc,25_05_2021,5,telephone,3890a54ca362,-56
rdc,25_05_2021,5,eduroam,3890a5503e61,-80
rdc,25_05_2021,5,telephone,3890a5503e62,-80
rdc,25_05_2021,5,uha,3890a5505380,-81
rdc,25_05_2021,5,eduroam,3890a5505381,-81
rdc,25_05_2021,5,telephone,3890a5505382,-82
rdc,25_05_2021,5,uha,3890a5503e60,-86
rdc,25_05_2021,5,P.H. EST PARMI NOUS,6ec7ece83154,-86
rdc,25_05_2021,5,uha,3890a5600b40,-86
rdc,25_05_2021,5,eduroam,3890a5600b41,-86
rdc,25_05_2021,5,uha,3890a5573840,-88
rdc,25_05_2021,5,telephone,3890a5600b42,-88
rdc,25_05_2021,5,telephone,3890a5573842,-88
rdc,25_05_2021,5,uha,3890a549a1e0,-93
rdc,25_05_2021,5,eduroam,3890a549a1e1,-95
rdc,25_05_2021,5,telephone,3890a549a1e2,-97
rdc,25_05_2021,5.1,uha,3890a54ca360,-60
rdc,25_05_2021,5.1,eduroam,3890a54ca361,-60
rdc,25_05_2021,5.1,telephone,3890a54ca362,-60
rdc,25_05_2021,5.1,uha,3890a5505380,-82
rdc,25_05_2021,5.1,eduroam,3890a5505381,-82
rdc,25_05_2021,5.1,telephone,3890a5505382,-83
rdc,25_05_2021,5.1,P.H. EST PARMI NOUS,6ec7ece83154,-91
rdc,25_05_2021,5.1,uha,3890a5573840,-92
rdc,25_05_2021,5.1,uha,3890a5298a00,-94
rdc,25_05_2021,5.1,telephone,3890a5573842,-94
rdc,25_05_2021,5.1,eduroam,3890a5298a01,-95
rdc,25_05_2021,5.1,telephone,3890a5298a02,-95
rdc,25_05_2021,5.1,eduroam,3890a5573841,-95
rdc,25_05_2021,5.1,uha,3890a54ca360,-60
rdc,25_05_2021,5.1,eduroam,3890a54ca361,-60
rdc,25_05_2021,5.1,telephone,3890a54ca362,-61
rdc,25_05_2021,5.1,telephone,3890a5505382,-83
rdc,25_05_2021,5.1,uha,3890a5505380,-83
rdc,25_05_2021,5.1,eduroam,3890a5505381,-83
rdc,25_05_2021,5.1,uha,3890a5573840,-90
rdc,25_05_2021,5.1,P.H. EST PARMI NOUS,6ec7ece83154,-91
rdc,25_05_2021,5.1,eduroam,3890a5573841,-92
